id	text	category	cleaned_text
MA_YT3126	Anavashyam parayalle sir angere adich maatithalla vakamaati pennuURL koduthata	OFF	anavashyam parayalle sir angere adich maatithalla vakamaati pennuurl koduthata
MA_YT3127	Onnu Poda valiya vishvasi vanirikunnu.......koothara subjectum ayite vanirikunnu.. NanamIlle.... Sahooo..	OFF	onnu poda valiya vishvasi vanirikunnu.koothara subjectum ayite vanirikunnu. nanamille. sahooo.
MA_YT3128	Pennu URL kaibi alla Sandeep Varier aanu ithu purathu konduvannath.	OFF	pennu url kaibi alla sandeep varier aanu ithu purathu konduvannath.
MA_YT3129	Aashqueeeee is a pann___ punnaaara __ mon ! Pannn___ allae, mosham varrooolla, thattippu koodapURL aanu !	OFF	aashqueeeee is a pann___ punnaaara __ mon ! pannn___ allae, mosham varrooolla, thattippu koodapurl aanu !
MA_YT3130	Azhik Abuvinum Reemakum Vayarunirachu Kanji Kudikan Njan Kodukunnu 500rs	OFF	azhik abuvinum reemakum vayarunirachu kanji kudikan njan kodukunnu 500rs
MA_YT3131	Mani sir naragathil erunnu santhoshikunnundakum	OFF	mani sir naragathil erunnu santhoshikunnundakum
MA_YT3132	Durithaswsa nidiyilayalum kashtapedunnavarkku onnum kittan pokunnilla, aashikkum rimayum koodi puttadikkattu othasa padan kure nambeesanmarum undallo	OFF	durithaswsa nidiyilayalum kashtapedunnavarkku onnum kittan pokunnilla, aashikkum rimayum koodi puttadikkattu othasa padan kure nambeesanmarum undallo
MA_YT3133	Evide poyi Jaik thomas enn meesa mulakkatha mookila olipURL chekkan.. Avante oru communist.. Avan janikunnarhinu mumbe illathaya onnanu communism ennu avanu ippolum aryilla..	OFF	evide poyi jaik thomas enn meesa mulakkatha mookila olipurl chekkan. avante oru communist. avan janikunnarhinu mumbe illathaya onnanu communism ennu avanu ippolum aryilla.
MA_YT3134	Spainil vacation aakhoshikkan poya Reema Bikini vaangi aa paisakku..instagramil bikini photo idumpol orthilla Sandeep warrior 8 nte pani kodukkumennu.. Enthoru tholvi aanee Reema.. Aashique abu pande tholvi..	OFF	spainil vacation aakhoshikkan poya reema bikini vaangi aa paisakku.instagramil bikini photo idumpol orthilla sandeep warrior 8 nte pani kodukkumennu. enthoru tholvi aanee reema. aashique abu pande tholvi.
MA_YT3135	Kammikalkku bodhipURL ivide bodhippikkam.. Illenkil vaslu churutti oduka..	OFF	kammikalkku bodhipurl ivide bodhippikkam. illenkil vaslu churutti oduka.
MA_YT3136	Nalla kallan....ashique anthassindra URL chattil kayyittu varitt ...socialism paren	OFF	nalla kallan.ashique anthassindra url chattil kayyittu varitt .socialism paren
MA_YT3137	Alla Pacha konakam uduthittu our chuvanna mundu purame uduthaalo...happy aavumo	OFF	alla pacha konakam uduthittu our chuvanna mundu purame uduthaalo.happy aavumo
MA_YT3138	Evatakalk URL thendunnathalle ithilum nallathe chettkal	OFF	evatakalk url thendunnathalle ithilum nallathe chettkal
MA_YT3139	Maanikk ath venam... kerathine kadakkeniyil thallivitta randil oruvanaanu Maani.	OFF	maanikk ath venam. kerathine kadakkeniyil thallivitta randil oruvanaanu maani.
MA_YT3140	Sandeep varrierude same line thanne anallo thankalkum. Thante partyk anukoolamallatha nilapadu edukkunnu enn thonnunnavark nere vere karyam paranj black mail cheyyuka. Mumbe CAA k ethire prathishedhicha cinemakark ethire income tax black mail cheyda pole...	NOT	sandeep varrierude same line thanne anallo thankalkum. thante partyk anukoolamallatha nilapadu edukkunnu enn thonnunnavark nere vere karyam paranj black mail cheyyuka. mumbe caa k ethire prathishedhicha cinemakark ethire income tax black mail cheyda pole.
MA_YT3141	Thangal ethra koduthu thuridasha nidhiyilekku	NOT	thangal ethra koduthu thuridasha nidhiyilekku
MA_YT3142	Pooda changara ninte chayave evideya anu ellavarkum ariyaam	OFF	pooda changara ninte chayave evideya anu ellavarkum ariyaam
MA_YT3143	Ee vivarangal nalkiya sir inu nanniðŸ™ðŸ™ðŸ™	NOT	ee vivarangal nalkiya sir inu nanniðÿ™ðÿ™ðÿ™
MA_YT3144	Kapada samskarika nayinte makkal arum elle	OFF	kapada samskarika nayinte makkal arum elle
MA_YT3145	Ente Karl marx muthappaaa...ente polandine katholanee	NOT	ente karl marx muthappaaa.ente polandine katholanee
MA_YT3146	Sitharakyoke entha bijaram. Durithaswasam vannapo nrharunnu actng. ðŸ˜ 	OFF	sitharakyoke entha bijaram. durithaswasam vannapo nrharunnu actng. ðÿ˜
MA_YT3147	E sambhavam mukkiA madhAmangalkethire case edukkanam	OFF	e sambhavam mukkia madhamangalkethire case edukkanam
MA_YT3148	Adv jayakumar sir thadichallo...kandittu manasilaayilla	NOT	adv jayakumar sir thadichallo.kandittu manasilaayilla
MA_YT3149	Enikkum kitti painayiram...Illangil athum vallommaarum kondu puttadichene...	NOT	enikkum kitti painayiram.illangil athum vallommaarum kondu puttadichene.
MA_YT3150	ethano asia nettae naerodae nirbhayam nirantharam	NOT	ethano asia nettae naerodae nirbhayam nirantharam
MA_YT3151	Drug party nadathikanum.... kasu puttadichu	OFF	drug party nadathikanum. kasu puttadichu
MA_YT3152	Ariyaathe vayya choriyaathe vayya.. Ppwwolichu	NOT	ariyaathe vayya choriyaathe vayya. ppwwolichu
MA_YT3153	Sir oru karyam ...CAA nallathano cheethayanoo.	NOT	sir oru karyam .caa nallathano cheethayanoo.
MA_YT3154	Oru 1000kodi roopayude oru ethum podim ith vare illa... URL alle 75laksham	NOT	oru 1000kodi roopayude oru ethum podim ith vare illa. url alle 75laksham
MA_YT3155	100 g ulluppu edakunanundavumo ashik mon	OFF	100 g ulluppu edakunanundavumo ashik mon
MA_YT3156	Ashik kka ku 2 perku fund kodukanam, sdURL cpim, pavam ekka	OFF	ashik kka ku 2 perku fund kodukanam, sdurl cpim, pavam ekka
MA_YT3157	modi vagdanam cheytha 15 laksham kuudi anweshikku....ashiq abu 6 laksham koduthu....	NOT	modi vagdanam cheytha 15 laksham kuudi anweshikku.ashiq abu 6 laksham koduthu.
MA_YT3158	Eth oke parayan aarelum oke undallo good...	NOT	eth oke parayan aarelum oke undallo good.
MA_YT3159	March 31 aam thiyathiye muhurtham olluðŸ˜ðŸ˜ðŸ˜	NOT	march 31 aam thiyathiye muhurtham olluðÿ˜ðÿ˜ðÿ˜
MA_YT3160	Cpm nu kavitha moshtakalum pavapetavarude kshukakunavarum mathram ano sahayathrikar	OFF	cpm nu kavitha moshtakalum pavapetavarude kshukakunavarum mathram ano sahayathrikar
MA_YT3161	Adharmathinethire parayan arkkum dhairyamilla.Athanu keralam nasichu pokunnathu.	NOT	adharmathinethire parayan arkkum dhairyamilla.athanu keralam nasichu pokunnathu.
MA_YT3162	Idathu pakshathinu inganathe alukale ippol vendu..	NOT	idathu pakshathinu inganathe alukale ippol vendu.
MA_YT3163	Sandeep Warriere abhinandikkan ulla madi kondu credit Hybi eedan inu koduthathu mosham aayi	NOT	sandeep warriere abhinandikkan ulla madi kondu credit hybi eedan inu koduthathu mosham aayi
MA_YT3164	ethu penaraye eduthu ennu parayathathe baghyam athra yoghyanane jayasankar	OFF	ethu penaraye eduthu ennu parayathathe baghyam athra yoghyanane jayasankar
MA_YT3165	Lalism nadathiyappo comment ittavare areyum kanunnillaloðŸ¤”ðŸ¤”ðŸ¤”	NOT	lalism nadathiyappo comment ittavare areyum kanunnillaloðÿ¤ðÿ¤ðÿ¤
MA_YT3166	Randu perkkum 10000 kittiyilla vakkeele? Athalle communism ðŸ˜œ	NOT	randu perkkum 10000 kittiyilla vakkeele? athalle communism ðÿ˜œ
MA_YT3167	Iyal enthokkeyo parayunu.Iyalil eeyideyayi oru 'Yuvamorcha manakunundu.pakshe,Yuvatham kazhinjallo.	OFF	iyal enthokkeyo parayunu.iyalil eeyideyayi oru 'yuvamorcha manakunundu.pakshe,yuvatham kazhinjallo.
MA_YT3168	Abu..rima familyk 25 money order ayakan njan ready	NOT	abu.rima familyk 25 money order ayakan njan ready
MA_YT3169	Eru thala kathichu nadukka URL eyyalude pani	OFF	eru thala kathichu nadukka url eyyalude pani
MA_YT3170	Avasanam a subscribe cheyyan parayunna voice ozhichu baaki Ellam kollam	NOT	avasanam a subscribe cheyyan parayunna voice ozhichu baaki ellam kollam
MA_YT3171	Marachinni kazhikyunavar ennu vechal entha udheshiche ðŸ¤¨	NOT	marachinni kazhikyunavar ennu vechal entha udheshiche ðÿ¤¨
MA_YT3172	endayirunnu 2 ennathineyum bhavam.daivam kanunnundu URL	NOT	endayirunnu 2 ennathineyum bhavam.daivam kanunnundu url
MA_YT3173	Paapam cheyyathavar kalleriyatte	NOT	paapam cheyyathavar kalleriyatte
MA_YT3174	Ee navodhana nayagamarokke inganeyanalo...... sanghikal comedy saghakal fraud ugal ðŸ˜’ðŸ˜’	OFF	ee navodhana nayagamarokke inganeyanalo. sanghikal comedy saghakal fraud ugal ðÿ˜ðÿ˜
MA_YT3175	Parayathe vayyathaval evide poyi. Sadachara prasangika prijoseph enna shani	OFF	parayathe vayyathaval evide poyi. sadachara prasangika prijoseph enna shani
MA_YT3176	Idhonhum valya news aayittu varunhilalo	NOT	idhonhum valya news aayittu varunhilalo
MA_YT3177	Poda poory mone ninne ellavarkkum ariyam	OFF	poda poory mone ninne ellavarkkum ariyam
MA_YT3178	Ashik athu mathi Abu Venda ini avanu Tharam thanna oru Kochi Gunda aanu Avan	OFF	ashik athu mathi abu venda ini avanu tharam thanna oru kochi gunda aanu avan
MA_YT3179	RSS nu vendi kuzhal oothunna kashandi vakeel	OFF	rss nu vendi kuzhal oothunna kashandi vakeel
MA_YT3180	Ee chankaran RSS shikhandi	OFF	ee chankaran rss shikhandi
MA_YT3181	Kashandi thalayan chankaran RSS shikhandi,aatin thool anincha chennaya. Noushadine kurich nadeeshan paranchath pacha vargeeyathayaanu	OFF	kashandi thalayan chankaran rss shikhandi,aatin thool anincha chennaya. noushadine kurich nadeeshan paranchath pacha vargeeyathayaanu
MA_YT3182	Edathupashathinay suportchaiunavar chaithu pdkapayttal thirichukoduthal pattichavar yogyanmaravunu	NOT	edathupashathinay suportchaiunavar chaithu pdkapayttal thirichukoduthal pattichavar yogyanmaravunu
MA_YT3183	Pralayam. Einiyum varum. URL Appozhum. Nadatham........june. to. aug...	NOT	pralayam. einiyum varum. url appozhum. nadatham.june. to. aug.
MA_YT3184	Ninte achanu edh pole aano..... Nayinte mone	OFF	ninte achanu edh pole aano. nayinte mone
MA_YT3185	Mani sarine apamanichavane thurannu kattiya sandeepjikku nanni	NOT	mani sarine apamanichavane thurannu kattiya sandeepjikku nanni
MA_YT3186	Swantham kannille Kole evar kanunnille , Avalude oru ahamgaram !	OFF	swantham kannille kole evar kanunnille , avalude oru ahamgaram !
MA_YT3187	Mandanmaraya rashtreeya oolakal ivanmar onnich ninnal mandanmaraya janangale sugam aai pattich koode?ðŸ¤”	OFF	mandanmaraya rashtreeya oolakal ivanmar onnich ninnal mandanmaraya janangale sugam aai pattich koode?ðÿ¤
MA_YT3188	Vaakeelinu Sandeep Varier Patty parayambol entha ithre POONJAM ... huh... Dehikyunilaa allee ? Oru BJP kaaran cheythu ennu parayaan oru Maddi... huh ðŸ˜ðŸ˜ðŸ˜	OFF	vaakeelinu sandeep varier patty parayambol entha ithre poonjam . huh. dehikyunilaa allee ? oru bjp kaaran cheythu ennu parayaan oru maddi. huh ðÿ˜ðÿ˜ðÿ˜
MA_YT3189	Kerala talatottappan pod changara sangi	OFF	kerala talatottappan pod changara sangi
MA_YT3190	Athu seriya mukhya dhara madhyamangal vartha mukki kanjavu abuvinu nalla support koduthu	OFF	athu seriya mukhya dhara madhyamangal vartha mukki kanjavu abuvinu nalla support koduthu
MA_YT3191	Mr sannkar nalla kariyam parayanam.	NOT	mr sannkar nalla kariyam parayanam.
MA_YT3192	Eto valiya budhijeevichamayunnajayikkathashankara Tanenthado paranje?Sandeepvaryarkku abuvinodukalippenno?ennathinado oruvambanshownadathipanavummukki ithramasamayittum orupullanumchodichilla idatanayatinal abu rajyathe no.1 alle?Tanparayunnatutondtodatevizhungunna kure komalikalum Nirthikkoode tante jalpanangal?	OFF	eto valiya budhijeevichamayunnajayikkathashankara tanenthado paranje?sandeepvaryarkku abuvinodukalippenno?ennathinado oruvambanshownadathipanavummukki ithramasamayittum orupullanumchodichilla idatanayatinal abu rajyathe no.1 alle?tanparayunnatutondtodatevizhungunna kure komalikalum nirthikkoode tante jalpanangal?
MA_YT3193	Eee videoyude last varunna kundante voice mattiya program super akum	OFF	eee videoyude last varunna kundante voice mattiya program super akum
MA_YT3194	Njanum bakki ee kanunna ellarum likkadikkunna ellarum js sir ningale viswasam kondanu sir ithu love jihadinu vendi aano? Samshayam mathram because ashik abu(m) rima kall..(cr) njangale polullavare ningalayittu .......pls	NOT	njanum bakki ee kanunna ellarum likkadikkunna ellarum js sir ningale viswasam kondanu sir ithu love jihadinu vendi aano? samshayam mathram because ashik abu(m) rima kall.(cr) njangale polullavare ningalayittu .pls
MA_YT3195	NAIA paisa illatha avanu 500 ayakkalle.. asanathil vaalu mulachavan anu thanalayi mathrame Kaanu..	OFF	naia paisa illatha avanu 500 ayakkalle. asanathil vaalu mulachavan anu thanalayi mathrame kaanu.
MA_YT3196	Ee Duridhasyasam oru vallya thattippanu. Aa thattippil Ashiqe abhuvum onnu kattu athreye ullu.	OFF	ee duridhasyasam oru vallya thattippanu. aa thattippil ashiqe abhuvum onnu kattu athreye ullu.
MA_YT3197	Sir, ningal oru mass Anu .. Point to point dialogue superbðŸ’ªðŸ»ðŸ‘ðŸ¼ðŸ‘ðŸ¼	NOT	sir, ningal oru mass anu . point to point dialogue superbðÿªðÿ»ðÿ‘ðÿ¼ðÿ‘ðÿ¼
MA_YT3198	Prayameriyavare apamanichal manasapam theerchayayum kittumðŸ‘ðŸ™ðŸ™ðŸ‘ðŸ™ðŸ™	NOT	prayameriyavare apamanichal manasapam theerchayayum kittumðÿ‘ðÿ™ðÿ™ðÿ‘ðÿ™ðÿ™
MA_YT3199	Pralayathinde...utharawadhikal...modiyum...amithshayumanu..	OFF	pralayathinde.utharawadhikal.modiyum.amithshayumanu.
MA_YT3200	MODIYUM AMITHUM KAKKUNNA KARYAM VIVARAVAKASHA PRAKARAM KITTUMO?ILLA	OFF	modiyum amithum kakkunna karyam vivaravakasha prakaram kittumo?illa
MA_YT3201	Aareyum rakshapedaan anuvathikkaruthu? But Aarum mindiyilla ennu parayunnu thankal. Ithu BJP yaanu chaithathenkil thankal mindilla ennu ellaavarkum ariyaam.	OFF	aareyum rakshapedaan anuvathikkaruthu? but aarum mindiyilla ennu parayunnu thankal. ithu bjp yaanu chaithathenkil thankal mindilla ennu ellaavarkum ariyaam.
MA_YT3202	kammikal motham udaippanu. Mukhyante nidhiyilekku swantham sthalam dhanam cheytha randu kuttikale ormavarunnu. Naale aa sthalathu valla party offisum varan chance undu.	OFF	kammikal motham udaippanu. mukhyante nidhiyilekku swantham sthalam dhanam cheytha randu kuttikale ormavarunnu. naale aa sthalathu valla party offisum varan chance undu.
MA_YT3203	mohan lal paadi thudagiyappol Â janam stadium vittu.........	OFF	mohan lal paadi thudagiyappol â janam stadium vittu.
MA_YT3204	Abhinayathinte kaaryam thott kalichalindalla mone nirthi poda	OFF	abhinayathinte kaaryam thott kalichalindalla mone nirthi poda
MA_YT3205	Loka tholvi...maanam kettavane	OFF	loka tholvi.maanam kettavane
MA_YT3206	lal pakka frauda , mr.fraud	OFF	lal pakka frauda , mr.fraud
MA_YT3207	Ithorumathiri mammooty paniyayi poi	OFF	ithorumathiri mammooty paniyayi poi
MA_YT3208	Thattukada Media athinum kuttam mammootty'ku ....nthoru durandamaado thaan	NOT	thattukada media athinum kuttam mammootty'ku .nthoru durandamaado thaan
MA_YT3209	ariyavunna panicheita pore mohan lale	NOT	ariyavunna panicheita pore mohan lale
MA_YT3210	naanem ille mohanlal appooppa ?	OFF	naanem ille mohanlal appooppa ?
MA_YT3211	Vayyatha Lal kayyala keriyal ethupolirikkum	OFF	vayyatha lal kayyala keriyal ethupolirikkum
MA_YT3212	LALAPPAN.... iyalk ithinte valla karyavumundo	OFF	lalappan. iyalk ithinte valla karyavumundo
MA_YT3213	Ithil ikkane enthina eduth idunne bro	NOT	ithil ikkane enthina eduth idunne bro
MA_YT3214	Eee poori monu vere paniyonnumille. Onnu poyi chathooode pulla...	OFF	eee poori monu vere paniyonnumille. onnu poyi chathooode pulla.
MA_YT3215	athippo abhinayakkunnathu avarude profession alle.. anganalle maadm.. thakarthabhinayikkettennu	NOT	athippo abhinayakkunnathu avarude profession alle. anganalle maadm. thakarthabhinayikkettennu
MA_YT3216	ethellam kodathy undakiyittum avane oru pullum cheyyan pattyilallo	NOT	ethellam kodathy undakiyittum avane oru pullum cheyyan pattyilallo
MA_YT3217	evante okke thala vettan arumille daiyvame	OFF	evante okke thala vettan arumille daiyvame
MA_YT3218	nalla public ayi peedanangal nadakan ulla karnam..ippo adoru thetallalo	NOT	nalla public ayi peedanangal nadakan ulla karnam.ippo adoru thetallalo
MA_YT3219	janangal verum kazuthakal anu	NOT	janangal verum kazuthakal anu
MA_YT3220	namuk enthina ingane nariya oru kodathy	OFF	namuk enthina ingane nariya oru kodathy
MA_YT3221	purath irangatte avane thalli kollam	OFF	purath irangatte avane thalli kollam
MA_YT3222	ni parayunna adheham arada naari	OFF	ni parayunna adheham arada naari
MA_YT3223	uluURL m%$kalleâ€¦news onnum illenkil poyi suicide cheyy dash makkale	OFF	uluurl m%kalleâ€¦news onnum illenkil poyi suicide cheyy dash makkale
MA_YT3224	adheham ninte kunjammede monanoda malare	OFF	adheham ninte kunjammede monanoda malare
MA_YT3225	venamenkil oru padmashreeyum kodukam athinulla modalund	NOT	venamenkil oru padmashreeyum kodukam athinulla modalund
MA_YT3226	ningal purathek vittolu ennal nattalellua ankuttykal kaykaryam cheytholum avane	NOT	ningal purathek vittolu ennal nattalellua ankuttykal kaykaryam cheytholum avane
MA_YT3227	pavam a ammayude kanner veruthey ayi..avane purath irakkan arka ithra thidukkam	NOT	pavam a ammayude kanner veruthey ayi.avane purath irakkan arka ithra thidukkam
MA_YT3228	2022 etharayi.. Shiksha theere kuranju poyi ilavu vere	NOT	2022 etharayi. shiksha theere kuranju poyi ilavu vere
MA_YT3229	kashtam konacha niyamamâ€¦enna oo#$& kodathyil..enthina e narik okke ilavu	OFF	kashtam konacha niyamamâ€¦enna oo and  kodathyil.enthina e narik okke ilavu
MA_YT3230	Avan ninte thanthyanoda ithreyum bahumanikan	OFF	avan ninte thanthyanoda ithreyum bahumanikan
MA_YT3231	eee nadu orikalum nannavilla	NOT	eee nadu orikalum nannavilla
MA_YT3232	oneyokke kollado..ndani nadu ingane..uluURL?	NOT	oneyokke kollado.ndani nadu ingane.uluurl?
MA_YT3233	enthale avastha adheham polum	NOT	enthale avastha adheham polum
MA_YT3234	ayalku theliv illathe akamenkilâ€¦chami masangalkulli purathirangum	NOT	ayalku theliv illathe akamenkilâ€¦chami masangalkulli purathirangum
MA_YT3235	ellam kazinju oru pennukoode kettichu koduk ushar..nariya kodathy..enthina jayilil vechekane purath vidupavam	OFF	ellam kazinju oru pennukoode kettichu koduk ushar.nariya kodathy.enthina jayilil vechekane purath vidupavam
MA_YT3236	appo inne rakshapettalo sammy	NOT	appo inne rakshapettalo sammy
MA_YT3237	avante vakeelnu pani kodukanam	NOT	avante vakeelnu pani kodukanam
MA_YT3238	soumya enna penkutty jeevichirunno ennu polum kodathy chodichu ennu varum	NOT	soumya enna penkutty jeevichirunno ennu polum kodathy chodichu ennu varum
MA_YT3239	nth naada ith..kore sarkar ullathu allathe oru upayogathinum onninem koloola	OFF	nth naada ith.kore sarkar ullathu allathe oru upayogathinum onninem koloola
MA_YT3240	e lokath daiyvangal undayirunnel e ammayude kaneer kanumayirunnu	NOT	e lokath daiyvangal undayirunnel e ammayude kaneer kanumayirunnu
